# Interaction rate with the URB_Protheroe96
# log10(E/eV)	1/lambda_PP [1/Mpc]	1/lambda_ICS [1/Mpc]	1/lambda_DPP [1/Mpc]	1/lambda_TPP [1/Mpc]
20.410	1.261870e-01	4.682450e-01	8.251745e-07	1.525136e-03
20.420	1.273739e-01	4.674164e-01	8.390900e-07	1.549855e-03
20.430	1.285605e-01	4.665491e-01	8.537668e-07	1.575757e-03
20.440	1.297459e-01	4.656430e-01	8.681744e-07	1.601274e-03
20.450	1.309311e-01	4.646992e-01	8.843762e-07	1.629564e-03
20.460	1.321137e-01	4.637167e-01	8.991689e-07	1.655714e-03
20.470	1.332949e-01	4.626968e-01	9.149062e-07	1.683341e-03
20.480	1.344735e-01	4.616392e-01	9.301975e-07	1.710295e-03
20.490	1.356498e-01	4.605445e-01	9.457826e-07	1.737719e-03
20.500	1.368240e-01	4.594136e-01	9.630943e-07	1.767845e-03
20.510	1.379944e-01	4.582457e-01	9.790910e-07	1.795933e-03
20.520	1.391616e-01	4.570419e-01	9.958823e-07	1.825276e-03
20.530	1.403247e-01	4.558023e-01	1.012425e-06	1.854236e-03
20.540	1.414846e-01	4.545279e-01	1.030808e-06	1.886108e-03
20.550	1.426392e-01	4.532179e-01	1.047790e-06	1.915765e-03
20.560	1.437894e-01	4.518736e-01	1.065747e-06	1.946974e-03
20.570	1.449342e-01	4.504949e-01	1.083283e-06	1.977506e-03
20.580	1.460736e-01	4.490824e-01	1.101141e-06	2.008546e-03
20.590	1.472079e-01	4.476370e-01	1.120770e-06	2.042423e-03
20.600	1.483353e-01	4.461581e-01	1.139095e-06	2.074192e-03
20.610	1.494565e-01	4.446469e-01	1.158249e-06	2.107286e-03
20.620	1.505706e-01	4.431033e-01	1.177176e-06	2.139997e-03
20.630	1.516783e-01	4.415286e-01	1.197989e-06	2.175762e-03
20.640	1.527777e-01	4.399221e-01	1.217412e-06	2.209233e-03
20.650	1.538695e-01	4.382850e-01	1.237850e-06	2.244346e-03
20.660	1.549528e-01	4.366174e-01	1.257884e-06	2.278763e-03
20.670	1.560276e-01	4.349199e-01	1.278269e-06	2.313724e-03
20.680	1.570939e-01	4.331934e-01	1.300469e-06	2.351656e-03
20.690	1.581504e-01	4.314375e-01	1.321378e-06	2.387407e-03
20.700	1.591974e-01	4.296533e-01	1.343150e-06	2.424554e-03
20.710	1.602342e-01	4.278409e-01	1.364720e-06	2.461317e-03
20.720	1.612611e-01	4.260014e-01	1.388218e-06	2.501274e-03
20.730	1.622768e-01	4.241345e-01	1.410342e-06	2.538857e-03
20.740	1.632816e-01	4.222412e-01	1.433511e-06	2.578155e-03
20.750	1.642747e-01	4.203217e-01	1.456304e-06	2.616751e-03
20.760	1.652561e-01	4.183766e-01	1.479478e-06	2.655927e-03
20.770	1.662258e-01	4.164068e-01	1.504508e-06	2.698206e-03
20.780	1.671825e-01	4.144122e-01	1.528264e-06	2.738231e-03
20.790	1.681265e-01	4.123937e-01	1.552916e-06	2.779718e-03
20.800	1.690572e-01	4.103515e-01	1.577391e-06	2.820818e-03
20.810	1.699748e-01	4.082866e-01	1.603836e-06	2.865250e-03
20.820	1.708780e-01	4.061990e-01	1.628922e-06	2.907227e-03
20.830	1.717673e-01	4.040895e-01	1.655092e-06	2.951004e-03
20.840	1.726417e-01	4.019585e-01	1.680906e-06	2.994053e-03
20.850	1.735013e-01	3.998066e-01	1.707130e-06	3.037714e-03
20.860	1.743461e-01	3.976345e-01	1.735248e-06	3.084610e-03
20.870	1.751749e-01	3.954423e-01	1.762110e-06	3.129172e-03
20.880	1.759879e-01	3.932309e-01	1.789901e-06	3.175262e-03
20.890	1.767847e-01	3.910005e-01	1.817539e-06	3.220957e-03
20.900	1.775653e-01	3.887522e-01	1.847185e-06	3.270119e-03
20.910	1.783287e-01	3.864859e-01	1.875490e-06	3.316741e-03
20.920	1.790751e-01	3.842024e-01	1.904908e-06	3.365229e-03
20.930	1.798039e-01	3.819022e-01	1.933997e-06	3.412976e-03
20.940	1.805151e-01	3.795858e-01	1.963523e-06	3.461365e-03
20.950	1.812085e-01	3.772540e-01	1.994982e-06	3.513115e-03
20.960	1.818833e-01	3.749070e-01	2.025201e-06	3.562448e-03
20.970	1.825397e-01	3.725454e-01	2.056378e-06	3.613370e-03
20.980	1.831770e-01	3.701697e-01	2.087427e-06	3.663887e-03
20.990	1.837956e-01	3.677808e-01	2.120519e-06	3.718000e-03
21.000	1.843945e-01	3.653787e-01	2.152286e-06	3.769482e-03
21.010	1.849738e-01	3.629642e-01	2.185201e-06	3.822909e-03
21.020	1.855331e-01	3.605376e-01	2.217803e-06	3.875561e-03
21.030	1.860723e-01	3.580997e-01	2.250867e-06	3.928877e-03
21.040	1.865915e-01	3.556511e-01	2.285897e-06	3.985676e-03
21.050	1.870897e-01	3.531920e-01	2.319703e-06	4.039970e-03
21.060	1.875672e-01	3.507231e-01	2.354494e-06	4.095909e-03
21.070	1.880236e-01	3.482447e-01	2.389178e-06	4.151426e-03
21.080	1.884591e-01	3.457578e-01	2.425936e-06	4.210665e-03
21.090	1.888728e-01	3.432623e-01	2.461384e-06	4.267176e-03
21.100	1.892651e-01	3.407591e-01	2.498000e-06	4.325687e-03
21.110	1.896354e-01	3.382485e-01	2.534328e-06	4.383401e-03
21.120	1.899838e-01	3.357311e-01	2.571139e-06	4.441798e-03
21.130	1.903103e-01	3.332076e-01	2.609944e-06	4.503793e-03
21.140	1.906143e-01	3.306780e-01	2.647538e-06	4.563190e-03
21.150	1.908959e-01	3.281433e-01	2.686140e-06	4.624280e-03
21.160	1.911549e-01	3.256036e-01	2.724651e-06	4.684926e-03
21.170	1.913915e-01	3.230597e-01	2.765262e-06	4.749412e-03
21.180	1.916050e-01	3.205117e-01	2.804574e-06	4.811068e-03
21.190	1.917957e-01	3.179604e-01	2.845080e-06	4.874792e-03
21.200	1.919633e-01	3.154061e-01	2.885306e-06	4.937669e-03
21.210	1.921078e-01	3.128494e-01	2.926032e-06	5.001240e-03
21.220	1.922293e-01	3.102907e-01	2.968774e-06	5.068520e-03
21.230	1.923273e-01	3.077303e-01	3.010314e-06	5.133099e-03
21.240	1.924021e-01	3.051689e-01	3.052877e-06	5.199415e-03
21.250	1.924535e-01	3.026068e-01	3.095363e-06	5.265255e-03
21.260	1.924817e-01	3.000445e-01	3.139967e-06	5.335050e-03
21.270	1.924863e-01	2.974824e-01	3.183279e-06	5.401904e-03
21.280	1.924674e-01	2.949209e-01	3.227793e-06	5.470866e-03
21.290	1.924251e-01	2.923604e-01	3.272041e-06	5.538947e-03
21.300	1.923593e-01	2.898015e-01	3.316799e-06	5.607725e-03
21.310	1.922702e-01	2.872445e-01	3.363588e-06	5.680316e-03
21.320	1.921575e-01	2.846897e-01	3.409178e-06	5.750096e-03
21.330	1.920215e-01	2.821377e-01	3.455801e-06	5.821649e-03
21.340	1.918620e-01	2.795888e-01	3.502351e-06	5.892689e-03
21.350	1.916794e-01	2.770434e-01	3.551031e-06	5.967788e-03
21.360	1.914734e-01	2.745019e-01	3.598418e-06	6.039829e-03
21.370	1.912442e-01	2.719646e-01	3.646316e-06	6.112559e-03
21.380	1.909920e-01	2.694320e-01	3.695349e-06	6.187287e-03
21.390	1.907167e-01	2.669044e-01	3.744192e-06	6.261237e-03
21.400	1.904186e-01	2.643823e-01	3.795074e-06	6.339096e-03
21.410	1.900976e-01	2.618658e-01	3.844750e-06	6.414027e-03
21.420	1.897539e-01	2.593554e-01	3.895461e-06	6.490759e-03
21.430	1.893877e-01	2.568514e-01	3.946095e-06	6.566932e-03
21.440	1.889991e-01	2.543543e-01	3.998863e-06	6.647264e-03
21.450	1.885882e-01	2.518642e-01	4.050329e-06	6.724409e-03
21.460	1.881552e-01	2.493815e-01	4.102301e-06	6.802236e-03
21.470	1.877002e-01	2.469066e-01	4.155402e-06	6.882081e-03
21.480	1.872235e-01	2.444398e-01	4.208308e-06	6.961102e-03
21.490	1.867253e-01	2.419813e-01	4.263250e-06	7.044120e-03
21.500	1.862056e-01	2.395315e-01	4.316973e-06	7.124085e-03
21.510	1.856647e-01	2.370907e-01	4.371723e-06	7.205872e-03
21.520	1.851028e-01	2.346591e-01	4.426383e-06	7.287047e-03
21.530	1.845203e-01	2.322371e-01	4.483171e-06	7.372473e-03
21.540	1.839172e-01	2.298249e-01	4.538639e-06	7.454578e-03
21.550	1.832937e-01	2.274227e-01	4.594598e-06	7.537347e-03
21.560	1.826503e-01	2.250309e-01	4.651677e-06	7.622169e-03
21.570	1.819870e-01	2.226497e-01	4.708538e-06	7.706090e-03
21.580	1.813042e-01	2.202794e-01	4.767423e-06	7.794091e-03
21.590	1.806021e-01	2.179202e-01	4.825066e-06	7.878906e-03
21.600	1.798810e-01	2.155723e-01	4.883717e-06	7.965557e-03
21.610	1.791412e-01	2.132360e-01	4.942256e-06	8.051537e-03
21.620	1.783830e-01	2.109115e-01	5.002904e-06	8.141851e-03
21.630	1.776066e-01	2.085989e-01	5.062205e-06	8.228704e-03
21.640	1.768124e-01	2.062986e-01	5.121973e-06	8.316197e-03
21.650	1.760007e-01	2.040108e-01	5.182832e-06	8.405751e-03
21.660	1.751717e-01	2.017356e-01	5.243450e-06	8.494343e-03
21.670	1.743259e-01	1.994732e-01	5.306067e-06	8.587091e-03
21.680	1.734634e-01	1.972238e-01	5.367409e-06	8.676515e-03
21.690	1.725847e-01	1.949876e-01	5.429730e-06	8.767781e-03
21.700	1.716901e-01	1.927648e-01	5.491906e-06	8.858311e-03
21.710	1.707799e-01	1.905556e-01	5.556163e-06	8.953254e-03
21.720	1.698544e-01	1.883600e-01	5.619034e-06	9.044589e-03
21.730	1.689141e-01	1.861783e-01	5.682336e-06	9.136534e-03
21.740	1.679592e-01	1.840107e-01	5.746700e-06	9.230560e-03
21.750	1.669901e-01	1.818572e-01	5.810778e-06	9.323538e-03
21.760	1.660073e-01	1.797180e-01	5.876821e-06	9.420743e-03
21.770	1.650109e-01	1.775932e-01	5.941544e-06	9.514477e-03
21.780	1.640014e-01	1.754830e-01	6.007206e-06	9.610058e-03
21.790	1.629792e-01	1.733875e-01	6.072679e-06	9.704830e-03
21.800	1.619447e-01	1.713069e-01	6.140194e-06	9.804090e-03
21.810	1.608981e-01	1.692411e-01	6.206274e-06	9.899589e-03
21.820	1.598399e-01	1.671904e-01	6.272740e-06	9.995665e-03
21.830	1.587705e-01	1.651548e-01	6.340217e-06	1.009382e-02
21.840	1.576902e-01	1.631344e-01	6.407363e-06	1.019085e-02
21.850	1.565994e-01	1.611293e-01	6.476428e-06	1.029218e-02
21.860	1.554985e-01	1.591397e-01	6.544119e-06	1.038989e-02
21.870	1.543879e-01	1.571655e-01	6.612700e-06	1.048945e-02
21.880	1.532679e-01	1.552068e-01	6.681037e-06	1.058812e-02
21.890	1.521390e-01	1.532639e-01	6.751366e-06	1.069135e-02
21.900	1.510014e-01	1.513365e-01	6.820200e-06	1.079066e-02
21.910	1.498557e-01	1.494250e-01	6.889365e-06	1.089051e-02
21.920	1.487021e-01	1.475292e-01	6.959490e-06	1.099245e-02
21.930	1.475411e-01	1.456493e-01	7.029219e-06	1.109318e-02
21.940	1.463730e-01	1.437853e-01	7.100813e-06	1.119827e-02
21.950	1.451982e-01	1.419373e-01	7.170967e-06	1.129958e-02
21.960	1.440171e-01	1.401052e-01	7.241951e-06	1.140274e-02
21.970	1.428301e-01	1.382891e-01	7.312629e-06	1.150493e-02
21.980	1.416375e-01	1.364891e-01	7.385239e-06	1.161175e-02
21.990	1.404397e-01	1.347052e-01	7.456286e-06	1.171450e-02
22.000	1.392371e-01	1.329373e-01	7.527599e-06	1.181774e-02
22.010	1.380300e-01	1.311855e-01	7.599804e-06	1.192307e-02
22.020	1.368188e-01	1.294498e-01	7.671549e-06	1.202711e-02
22.030	1.356039e-01	1.277302e-01	7.745095e-06	1.213558e-02
22.040	1.343857e-01	1.260268e-01	7.817129e-06	1.224011e-02
22.050	1.331644e-01	1.243394e-01	7.889925e-06	1.234648e-02
22.060	1.319404e-01	1.226682e-01	7.962343e-06	1.245181e-02
22.070	1.307141e-01	1.210131e-01	8.036627e-06	1.256184e-02
22.080	1.294859e-01	1.193740e-01	8.109272e-06	1.266763e-02
22.090	1.282560e-01	1.177510e-01	8.182111e-06	1.277388e-02
22.100	1.270248e-01	1.161440e-01	8.255774e-06	1.288223e-02
22.110	1.257926e-01	1.145531e-01	8.328898e-06	1.298919e-02
22.120	1.245599e-01	1.129782e-01	8.403751e-06	1.310063e-02
22.130	1.233268e-01	1.114192e-01	8.477015e-06	1.320800e-02
22.140	1.220937e-01	1.098762e-01	8.550966e-06	1.331719e-02
22.150	1.208609e-01	1.083491e-01	8.624462e-06	1.342527e-02
22.160	1.196288e-01	1.068378e-01	8.699750e-06	1.353811e-02
22.170	1.183976e-01	1.053424e-01	8.773320e-06	1.364656e-02
22.180	1.171677e-01	1.038627e-01	8.847005e-06	1.375542e-02
22.190	1.159393e-01	1.023987e-01	8.921433e-06	1.386638e-02
22.200	1.147128e-01	1.009504e-01	8.995247e-06	1.397587e-02
22.210	1.134883e-01	9.951774e-02	9.070716e-06	1.408991e-02
22.220	1.122663e-01	9.810062e-02	9.144513e-06	1.419972e-02
22.230	1.110469e-01	9.669899e-02	9.218918e-06	1.431135e-02
22.240	1.098305e-01	9.531280e-02	9.292787e-06	1.442179e-02
22.250	1.086172e-01	9.394199e-02	9.368372e-06	1.453707e-02
22.260	1.074075e-01	9.258648e-02	9.442155e-06	1.464779e-02
22.270	1.062014e-01	9.124621e-02	9.515973e-06	1.475890e-02
22.280	1.049993e-01	8.992110e-02	9.590459e-06	1.487211e-02
22.290	1.038014e-01	8.861109e-02	9.664244e-06	1.498376e-02
22.300	1.026079e-01	8.731610e-02	9.739607e-06	1.510003e-02
22.310	1.014191e-01	8.603605e-02	9.813213e-06	1.521192e-02
22.320	1.002352e-01	8.477085e-02	9.887348e-06	1.532563e-02
22.330	9.905639e-02	8.352044e-02	9.960865e-06	1.543807e-02
22.340	9.788291e-02	8.228473e-02	1.003602e-05	1.555542e-02
22.350	9.671492e-02	8.106363e-02	1.010929e-05	1.566806e-02
22.360	9.555266e-02	7.985705e-02	1.018251e-05	1.578105e-02
22.370	9.439631e-02	7.866491e-02	1.025632e-05	1.589614e-02
22.380	9.324606e-02	7.748711e-02	1.032935e-05	1.600961e-02
22.390	9.210211e-02	7.632359e-02	1.040388e-05	1.612776e-02
22.400	9.096460e-02	7.517422e-02	1.047658e-05	1.624138e-02
22.410	8.983372e-02	7.403892e-02	1.054972e-05	1.635683e-02
22.420	8.870962e-02	7.291759e-02	1.062216e-05	1.647093e-02
22.430	8.759250e-02	7.181016e-02	1.069617e-05	1.659003e-02
22.440	8.648245e-02	7.071649e-02	1.076821e-05	1.670426e-02
22.450	8.537966e-02	6.963651e-02	1.084012e-05	1.681881e-02
22.460	8.428425e-02	6.857011e-02	1.091255e-05	1.693549e-02
22.470	8.319637e-02	6.751720e-02	1.098412e-05	1.705044e-02
22.480	8.211615e-02	6.647767e-02	1.105711e-05	1.717017e-02
22.490	8.104369e-02	6.545140e-02	1.112819e-05	1.728521e-02
22.500	7.997913e-02	6.443832e-02	1.119964e-05	1.740208e-02
22.510	7.892257e-02	6.343830e-02	1.127032e-05	1.751755e-02
22.520	7.787414e-02	6.245125e-02	1.134248e-05	1.763809e-02
22.530	7.683391e-02	6.147704e-02	1.141261e-05	1.775362e-02
22.540	7.580199e-02	6.051559e-02	1.148253e-05	1.786943e-02
22.550	7.477848e-02	5.956679e-02	1.155290e-05	1.798738e-02
22.560	7.376344e-02	5.863051e-02	1.162233e-05	1.810355e-02
22.570	7.275699e-02	5.770667e-02	1.169313e-05	1.822456e-02
22.580	7.175917e-02	5.679514e-02	1.176193e-05	1.834074e-02
22.590	7.077007e-02	5.589582e-02	1.183104e-05	1.845878e-02
22.600	6.978974e-02	5.500860e-02	1.189931e-05	1.857534e-02
22.610	6.881827e-02	5.413337e-02	1.196900e-05	1.869706e-02
22.620	6.785568e-02	5.327001e-02	1.203658e-05	1.881363e-02
22.630	6.690204e-02	5.241842e-02	1.210390e-05	1.893046e-02
22.640	6.595739e-02	5.157849e-02	1.217160e-05	1.904945e-02
22.650	6.502178e-02	5.075010e-02	1.223829e-05	1.916658e-02
22.660	6.409526e-02	4.993315e-02	1.230629e-05	1.928864e-02
22.670	6.317783e-02	4.912751e-02	1.237223e-05	1.940573e-02
22.680	6.226955e-02	4.833309e-02	1.243842e-05	1.952469e-02
22.690	6.137042e-02	4.754977e-02	1.250370e-05	1.964211e-02
22.700	6.048048e-02	4.677743e-02	1.256868e-05	1.975980e-02
22.710	5.959975e-02	4.601597e-02	1.263484e-05	1.988216e-02
22.720	5.872823e-02	4.526527e-02	1.269900e-05	1.999978e-02
22.730	5.786593e-02	4.452523e-02	1.276348e-05	2.011958e-02
22.740	5.701286e-02	4.379573e-02	1.282691e-05	2.023746e-02
22.750	5.616904e-02	4.307666e-02	1.289160e-05	2.036036e-02
22.760	5.533443e-02	4.236791e-02	1.295417e-05	2.047816e-02
22.770	5.450906e-02	4.166937e-02	1.301694e-05	2.059785e-02
22.780	5.369290e-02	4.098092e-02	1.307875e-05	2.071594e-02
22.790	5.288595e-02	4.030247e-02	1.314022e-05	2.083428e-02
22.800	5.208820e-02	3.963390e-02	1.320281e-05	2.095738e-02
22.810	5.129962e-02	3.897509e-02	1.326336e-05	2.107562e-02
22.820	5.052020e-02	3.832594e-02	1.332420e-05	2.119607e-02
22.830	4.974991e-02	3.768634e-02	1.338393e-05	2.131452e-02
22.840	4.898873e-02	3.705619e-02	1.344488e-05	2.143809e-02
22.850	4.823662e-02	3.643537e-02	1.350367e-05	2.155643e-02
22.860	4.749357e-02	3.582378e-02	1.356263e-05	2.167668e-02
22.870	4.675952e-02	3.522130e-02	1.362058e-05	2.179527e-02
22.880	4.603445e-02	3.462784e-02	1.367815e-05	2.191411e-02
22.890	4.531833e-02	3.404329e-02	1.373682e-05	2.203780e-02
22.900	4.461110e-02	3.346753e-02	1.379341e-05	2.215649e-02
22.910	4.391273e-02	3.290048e-02	1.385025e-05	2.227742e-02
22.920	4.322317e-02	3.234201e-02	1.390596e-05	2.239631e-02
22.930	4.254237e-02	3.179203e-02	1.396285e-05	2.252041e-02
22.940	4.187029e-02	3.125043e-02	1.401756e-05	2.263915e-02
22.950	4.120687e-02	3.071712e-02	1.407240e-05	2.275982e-02
22.960	4.055206e-02	3.019198e-02	1.412622e-05	2.287880e-02
22.970	3.990582e-02	2.967492e-02	1.417962e-05	2.299800e-02
22.980	3.926808e-02	2.916584e-02	1.423411e-05	2.312215e-02
22.990	3.863877e-02	2.866463e-02	1.428649e-05	2.324118e-02
23.000	3.801786e-02	2.817120e-02	1.433910e-05	2.336250e-02
